formasi_id,ins_nm,jp_nama,formasi_nm,jabatan_nm,lokasi_nm,jumlah_formasi,disable,gaji_min,gaji_max
54ba885f-ea28-4ae2-b704-873c988d9a77,Pemerintah Kab. Barru,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,PEMERINTAH KABUPATEN BARRU | SEKRETARIAT DPRD | BAGIAN UMUM DAN KEUANGAN,1,1,2300000,3300000
68bfba73-d404-46e8-adff-ca4d40123509,Pemerintah Kab. Barru,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,"PEMERINTAH KABUPATEN BARRU | BADAN PENDAPATAN DAERAH | BIDANG PENDAFTARAN, PENDAPATAN DAN PENETAPAN",1,1,2300000,3300000
8735b713-406b-45af-b468-28d008f20a38,Pemerintah Kab. Barru,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,"PEMERINTAH KABUPATEN BARRU | DINAS KOPERASI, USAHA KECIL, MENENGAH DAN PERDAGANGAN | SEKRETARIAT",1,1,2300000,3300000
8b42d946-867e-491c-839d-dc970865e8ab,Pemerintah Kab. Barru,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,PEMERINTAH KABUPATEN BARRU | DINAS PERIKANAN | SEKRETARIAT,1,1,2300000,3300000
a2791a3c-ab11-4a54-a19a-8fd26c58e257,Pemerintah Kab. Barru,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,"PEMERINTAH KABUPATEN BARRU | DINAS KOMUNIKASI, INFORMATIKA, STATISTIK DAN PERSANDIAN | BIDANG APLIKASI DAN INFORMATIKA",1,1,2300000,3300000
62c367ed-1036-41e1-b6d7-7a9f321c604f,Pemerintah Kab. Berau,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,PEMERINTAH KABUPATEN BERAU | DINAS PENANAMAN MODAL DAN PELAYANAN TERPADU SATU PINTU | SEKRETARIAT,1,0,2785700,4575200
846788db-ee02-41c4-abf9-6ccd7417a72f,Pemerintah Kab. Berau,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,PEMERINTAH KABUPATEN BERAU | DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL | BIDANG PEMANFAATAN DATA DAN INOVASI PELAYANAN,2,0,2785700,5180700
d9452fa0-69e6-489e-88a8-29c4f4faed86,Pemerintah Kab. Berau,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,"PEMERINTAH KABUPATEN BERAU | DINAS KESEHATAN | RUMAH SAKIT UMUM DAERAH dr. ABDUL RIVAI | BAGIAN TATA USAHA | SUB BAGIAN PERENCANAAN, EVALUASI DAN PELAPORAN",1,0,2785700,4575200
09235652-d509-4452-a8a7-723a767b02c7,Pemerintah Kab. Berau,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN BERAU | DINAS PERKEBUNAN | SEKRETARIAT,1,0,2785700,4575200
8a028490914aa6ad01914acaca781c3d,Pemerintah Kab. Berau,CPNS,PENYANDANG DISABILITAS,PRANATA KOMPUTER AHLI PERTAMA,PEMERINTAH KABUPATEN BERAU | DINAS KOMUNIKASI DAN INFORMATIKA | BIDANG APLIKASI INFORMATIKA,1,1,2785700,4575200
8a028490914aa6ad01914acb54b51cef,Pemerintah Kab. Berau,CPNS,PENYANDANG DISABILITAS,PRANATA KOMPUTER AHLI PERTAMA,PEMERINTAH KABUPATEN BERAU | DINAS PERKEBUNAN | SEKRETARIAT,1,1,2785700,4575200
1288df44-0e3b-4f17-9a40-da5be8ed5cb0,Pemerintah Kab. Berau,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,PEMERINTAH KABUPATEN BERAU | DINAS PERTANAHAN | SEKRETARIAT,1,0,2785700,4575200
46315baf-8b07-44e8-81f2-129a38fb9e34,Pemerintah Kab. Berau,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,"PEMERINTAH KABUPATEN BERAU | BADAN KEPEGAWAIAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA | BIDANG PEMBINAAN DISIPLIN, KINERJA DAN PENGHARGAAN APARATUR SIPIL NEGARA",2,0,2785700,4575200
4bd3c5c0-8538-4325-9c48-40897ea4b98f,Pemerintah Kab. Berau,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,PEMERINTAH KABUPATEN BERAU | BADAN PENANGGULANGAN BENCANA DAERAH | SEKRETARIAT,1,0,2785700,4575200
522e3e15-927a-49fa-9751-09bbfd6cae0a,Pemerintah Kab. Berau,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,PEMERINTAH KABUPATEN BERAU | DINAS KOMUNIKASI DAN INFORMATIKA | BIDANG APLIKASI INFORMATIKA,2,0,2785700,4575200
5d753e68-09fb-47d8-bd8f-333600338727,Pemerintah Kab. Bogor,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kabupaten Bogor | Kecamatan Jasinga | Seksi Pendidikan dan Kesehatan,2,1,2785700,5000000
695af33a-ae1d-4c5b-84c7-cad5cbfcb69f,Pemerintah Kab. Bogor,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kabupaten Bogor | Kecamatan Sukajaya | Seksi Pendidikan dan Kesehatan,2,1,2785700,5000000
770f5ec8-6554-413f-8f60-c0a9700cb83e,Pemerintah Kab. Bogor,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kabupaten Bogor | Kecamatan Ciampea | Seksi Pendidikan dan Kesehatan,1,1,2785700,5000000
7c1185ad-1a28-4216-b67a-f5aacd9f8526,Pemerintah Kab. Bogor,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kabupaten Bogor | Kecamatan Cisarua | Seksi Pendidikan dan Kesehatan,2,1,2785700,5000000
92cb22ef-e4d3-4409-a40e-60489a25fb37,Pemerintah Kab. Bogor,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kabupaten Bogor | Kecamatan Tanjungsari | Seksi Pendidikan dan Kesehatan,2,1,2785700,5000000
9e2e8ee5-52ef-47e9-8535-c119c1e1e2d6,Pemerintah Kab. Bogor,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kabupaten Bogor | Kecamatan Cileungsi | Seksi Pendidikan dan Kesehatan,2,1,2785700,5000000
a4e1891a-de26-4bdf-8571-575a53c59cbb,Pemerintah Kab. Bogor,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kabupaten Bogor | Kecamatan Parung Panjang | Seksi Pendidikan dan Kesehatan,2,1,2785700,5000000
a9708d55-4f02-40c4-ae43-8f07f5789204,Pemerintah Kab. Bogor,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kabupaten Bogor | Kecamatan Cigombong | Seksi Pendidikan dan Kesehatan,2,1,2785700,5000000
b0841c8e-ef62-4f21-b7ed-d7e205b3650c,Pemerintah Kab. Bogor,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kabupaten Bogor | Kecamatan Cariu | Seksi Pendidikan dan Kesehatan,1,1,2785700,5000000
b2bdda55-bd3e-4ece-830c-7d5c0d560d0f,Pemerintah Kab. Bogor,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kabupaten Bogor | Rumah Sakit Umum Daerah Leuwiliang | Wakil Direktur Administrasi | Bagian Tata Usaha | Sub Bagian Umum,1,1,2785700,5000000
41d749d0-ec04-4df3-ad1a-415186f9585f,Pemerintah Kab. Bolaang Mongondow Utara,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,Pemerintah Kabupaten Bolaang Mongondow Utara | Satuan Polisi Pamong Praja | Sekretariat | Sub Bagian Umum dan Kepegawaian,2,1,2785700,3325700
b1245abf-df06-4c2a-8738-1b65a2e16d4a,Pemerintah Kab. Bolaang Mongondow Utara,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,"Pemerintah Kabupaten Bolaang Mongondow Utara | Dinas Perumahan, Kawasan Permukiman dan Pertanahan | Sekretariat | Sub Bagian Keuangan, Umum dan Kepegawaian",1,1,2785700,3325700
b30c8fb5-19c2-4db1-934d-e966d9a60268,Pemerintah Kab. Bolaang Mongondow Utara,CPNS,UMUM,SANDIMAN AHLI PERTAMA,"Pemerintah Kabupaten Bolaang Mongondow Utara | Dinas Komunikasi, Informatika dan Persandian | Bidang Aplikasi Informatika, Persandian dan Statistik | Seksi Persandian dan Statistik",2,1,2785700,3325700
0b24da0e-d29b-413b-a7f8-2b6f9f9cf5b2,Pemerintah Kab. Bombana,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,"Pemerintah Kabupaten Bombana | Badan Kepegawaian Dan Pengembangan Sumber Daya Manusia | Bidang Pengadaan, Pensiun, Informasi dan Kesejahteraan Aparatur",1,1,3500000,3700000
68128522-eaab-4a85-856c-fd44af4d0ae8,Pemerintah Kab. Bombana,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,"Pemerintah Kabupaten Bombana | Dinas Komunikasi, Informatika Dan Statistik | Bidang Informasi dan Komunikasi Publik",1,1,3500000,3700000
a095e009-51d3-47b3-9087-5f412a7c5fbb,Pemerintah Kab. Bombana,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,"Pemerintah Kabupaten Bombana | Dinas Komunikasi, Informatika Dan Statistik | Bidang Teknologi Informasi Komunikasi",3,1,3500000,3700000
d572c02c-98e0-4cc3-ae95-91bb8a64ba2b,Pemerintah Kab. Bombana,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kabupaten Bombana | Sekretariat Daerah Kabupaten Bombana | Asisten Bidang Perekonomian Dan Pembangunan | Bagian Pengadaan Barang/Jasa | SUB BAGIAN PENGELOLAAN PENGADAAN BARANG DAN JASA,1,1,3500000,3700000
48be6ced-c389-4de6-a0de-82ab9ffe388e,Pemerintah Kab. Bone,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,PEMERINTAH KABUPATEN BONE | DINAS KESEHATAN | BIDANG SUMBER DAYA KESEHATAN,1,1,2000000,5000000
7d8a3bfd-eebb-4f87-afac-bd09a8563f47,Pemerintah Kab. Bone,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,"PEMERINTAH KABUPATEN BONE | BADAN KEPEGAWAIAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA | BIDANG PENGADAAN,PEMBERHENTIAN DAN INFORMASI",1,1,2000000,5000000
cd763dc5-bb04-4da1-97e1-b0790da48113,Pemerintah Kab. Bone,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,PEMERINTAH KABUPATEN BONE | DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL | BIDANG PENGELOLAAN INFORMASI ADMINISTRASI KEPENDUDUKAN,1,1,2000000,5000000
661f0a38-7117-4a7f-9a71-cfb264e1c0ed,Pemerintah Kab. Buru Selatan,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,"PEMERINTAH KABUPATEN BURU SELATAN | Sekretariat Daerah | Badan Perencanaan, Penelitian Dan Pengembangan | bidang penelitian dan pengembangan",1,1,2800000,3500000
6bd56b31-e31a-4d96-9271-72d0afabdb05,Pemerintah Kab. Buru Selatan,CPNS,PENYANDANG DISABILITAS,PRANATA KOMPUTER AHLI PERTAMA,PEMERINTAH KABUPATEN BURU SELATAN | Sekretariat Daerah | Dinas Perpustakaan dan Arsip Daerah | Bidang Pengelolaan Arsip,1,1,2800000,3500000
8aeef2c7-45d6-4291-a04d-cbce77af1475,Pemerintah Kab. Buru Selatan,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,PEMERINTAH KABUPATEN BURU SELATAN | Sekretariat Daerah | Dinas Pendidikan | Bidang Sekolah menengah pertama | Seksi pengembangan dan pendidikan sekolah menengah pertama,1,1,2800000,3500000
a8e7e751-1503-4b2b-a65c-7f94eef42650,Pemerintah Kab. Buru Selatan,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,PEMERINTAH KABUPATEN BURU SELATAN | Sekretariat Daerah | Badan Kepegawaian dan Pengembangan Sumber Daya Manusia | Bidang Mutasi dan Informasi Kepegawaian,1,1,2800000,3500000
b9725230-baf2-4f5b-b803-2124b3232aad,Pemerintah Kab. Buru Selatan,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,PEMERINTAH KABUPATEN BURU SELATAN | Sekretariat Daerah | Badan Kepegawaian dan Pengembangan Sumber Daya Manusia | Bidang Pengembangan Sumber Daya Manusia,1,1,2800000,3500000
be992091-f48a-48ca-b2b0-2fdbe00ea04e,Pemerintah Kab. Buru Selatan,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,PEMERINTAH KABUPATEN BURU SELATAN | Sekretariat Daerah | Dinas Lingkungan Hidup | Bidang Penataan dan Peningkatan Kapasitas,1,1,2800000,3500000
c25214d4-5957-4707-82fa-2ea258eee523,Pemerintah Kab. Buru Selatan,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,PEMERINTAH KABUPATEN BURU SELATAN | Sekretariat Daerah | Badan Pengelola Keuangan dan Aset Daerah | Bidang Anggaran | Sub Bidang Anggaran Belanja Langsung,1,1,2800000,3500000
c29e9574-3b3f-496a-bb85-2f6417bdc341,Pemerintah Kab. Buru Selatan,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,PEMERINTAH KABUPATEN BURU SELATAN | Sekretariat Daerah | Badan Pendapatan Daerah | Bidang Penetapan dan Penagihan | Sub Bidang Penetapan,1,1,2500000,3000000
c60d5b9d-8a71-471e-bcb0-91356fecdcd4,Pemerintah Kab. Buru Selatan,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,PEMERINTAH KABUPATEN BURU SELATAN | Sekretariat Daerah | Badan Pendapatan Daerah | Bidang Pengendalian dan Peningkatan | Sub Bidang Pendapatan Asli Daerah,1,1,2800000,3500000
c86ee6f1-b01a-4a1b-92aa-fe07c7bc85ab,Pemerintah Kab. Buru Selatan,CPNS,PENYANDANG DISABILITAS,PRANATA KOMPUTER AHLI PERTAMA,PEMERINTAH KABUPATEN BURU SELATAN | Sekretariat Daerah | Dinas Komunikasi dan Informatika | Bidang Pembinaan Media Informasi,1,1,2800000,35000000
5e9a3062-6388-4710-9fc9-133a779dfaac,Pemerintah Kab. Cianjur,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,PEMERINTAH KABUPATEN CIANJUR                                           | BADAN | Badan Keuangan dan Aset Daerah | Bidang Anggaran,1,1,2228560,5028560
674dcf70-f6e6-4b1d-b422-b91f08a03ab0,Pemerintah Kab. Cianjur,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,PEMERINTAH KABUPATEN CIANJUR                                           | BADAN | BADAN PENANGGULANGAN BENCANA DAERAH | SEKRETARIAT Badan Penanggulangan Bencana Daerah | Subbagian Tata Usaha dan Kepegawaian,1,1,2228560,5028560
6f1a2ebf-b848-4971-9351-71642ff00bf1,Pemerintah Kab. Cianjur,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,PEMERINTAH KABUPATEN CIANJUR                                           | DINAS | Dinas Perhubungan | Bidang Lalu Lintas | Seksi Perlengkapan Jalan,1,1,2228560,5028560
7ba4e33c-de8a-41da-b94e-211211f6ae83,Pemerintah Kab. Cianjur,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,PEMERINTAH KABUPATEN CIANJUR                                           | DINAS | Dinas Sosial | SEKRETARIAT,1,1,2228560,5028560
82f00824-9985-4056-b4a2-08af8854eef2,Pemerintah Kab. Cianjur,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,PEMERINTAH KABUPATEN CIANJUR                                           | BADAN | Badan Keuangan dan Aset Daerah | Sekretariat Badan Keuangan dan Aset Daerah | Subbagian Tata Usaha dan Kepegawaian pada Badan Keuangan Dan Aset Daerah,1,1,2228560,5028560
8e5db9e6-7919-46a4-8eb3-6ca54bd4ed70,Pemerintah Kab. Cianjur,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,"PEMERINTAH KABUPATEN CIANJUR                                           | DINAS | Dinas Pendidikan, Pemuda dan Olahraga | Sekretariat Dinas Pendidikan, Pemuda dan Olahraga",1,1,2228560,5028560
90ebe941-d526-4c32-97e2-4f73b6c122a9,Pemerintah Kab. Cianjur,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,"PEMERINTAH KABUPATEN CIANJUR                                           | DINAS | Dinas Koperasi Usaha Kecil Dan Menengah, Perdagangan dan Perindustrian | Sekretariat Dinas Koperasi Usaha Kecil Dan Menengah, Perdagangan dan Perindustrian",1,1,2228560,5028560
9b091d6a-b7f3-495f-aab7-15bf37e9a91a,Pemerintah Kab. Cianjur,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,PEMERINTAH KABUPATEN CIANJUR                                           | SEKRETARIAT DAERAH | Asisten Administrasi Umum | Bagian Organisasi,1,1,2228560,5028560
b481f11d-d994-4c4a-b993-e6f1cb2fb0a2,Pemerintah Kab. Cianjur,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,PEMERINTAH KABUPATEN CIANJUR                                           | DINAS | Dinas Kependudukan Dan Pencatatan Sipil | Bidang Pelayanan Pendaftaran Penduduk,1,1,2228560,5028560
b5d4c424-38bf-447b-aa8a-912cbf061bb5,Pemerintah Kab. Cianjur,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,PEMERINTAH KABUPATEN CIANJUR                                           | BADAN | Badan Pendapatan Daerah | Bidang Pendataan dan Penetapan,1,1,2228560,5028560
21cdad55-4e63-49fd-8cbb-b9af6c2d0296,Pemerintah Kab. Dompu,CPNS,UMUM,AUDITOR AHLI PERTAMA,BUPATI DOMPU | Sekretariat Daerah | Inspektorat | Inspektur Pembantu III,2,1,1000000,5000000
396a932c-3548-48ab-bea0-bb34b4585429,Pemerintah Kab. Dompu,CPNS,UMUM,AUDITOR AHLI PERTAMA,BUPATI DOMPU | Sekretariat Daerah | Inspektorat | Inspektur Pembantu V,2,1,1000000,5000000
478a1a12-afd7-451c-98bf-0f09e485e5f7,Pemerintah Kab. Dompu,CPNS,UMUM,AUDITOR AHLI PERTAMA,BUPATI DOMPU | Sekretariat Daerah | Inspektorat | Inspektur Pembantu II,2,1,1000000,5000000
ef0a83a0-d947-4e12-995c-c0096e2bd8c2,Pemerintah Kab. Dompu,CPNS,UMUM,AUDITOR AHLI PERTAMA,BUPATI DOMPU | Sekretariat Daerah | Inspektorat | Inspektur Pembantu IV,2,1,1000000,5000000
1102c47e-2a7c-4e70-83bd-bb76a37129bd,Pemerintah Kab. Dompu,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,BUPATI DOMPU | Sekretariat Daerah | Dinas kependudukan dan Pencatatan Sipil | Bidang Pelayanan Pendaftaran Penduduk,1,1,1000000,5000000
192fb266-1859-4b94-a4cb-9d4b637a0fff,Pemerintah Kab. Dompu,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,BUPATI DOMPU | Sekretariat Daerah | Dinas Lingkungan Hidup | Sekretaris Lingkungan Hidup | Sub Bagian Umum dan kepegawaian,1,1,1000000,5000000
25d381f9-7777-425b-8cce-44d6e83096c9,Pemerintah Kab. Dompu,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,"BUPATI DOMPU | Sekretariat Daerah | Inspektorat | Sekretaris Inspektorat | Sub bagian Umum, Kepegawaian dan Keuangan",1,1,1000000,5000000
2f305d2f-a6e6-4622-90db-52b95ac80d38,Pemerintah Kab. Dompu,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,BUPATI DOMPU | Sekretariat Daerah | Dinas pertanian dan Perkebunan | Bidang Tanaman Holtikultura,1,1,1000000,5000000
394e440e-945d-4c14-bfb5-cdb283b66c18,Pemerintah Kab. Dompu,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,BUPATI DOMPU | Sekretariat Daerah | Dinas Perindustrian dan Perdagangan | Sekretaris Dinas Perindustrian dan Perdagangan | Sub Bagian Umum dan Kepegawaian,1,1,1000000,5000000
6047c40b-5923-45b6-b191-f1d1effdcec3,Pemerintah Kab. Dompu,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,BUPATI DOMPU | Sekretariat Daerah | Asisten Perekonomian dan Pembangunan | Bagian Pengadaan Barang dan Jasa | Sub Bagian Pengelolaan Pengadaan Barang dan Jasa,2,1,1000000,5000000
48366b27-d417-4911-a4ba-5ceb4faec2e2,Pemerintah Kab. Garut,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,"PEMERINTAH KABUPATEN GARUT | KECAMATAN LEUWIGOONG KABUPATEN GARUT | SEKRETARIAT KECAMATAN LEUWIGOONG KABUPATEN GARUT | SUBBAGIAN UMUM, PERENCANAAN, EVALUASI DAN PELAPORAN KECAMATAN LEUWIGOONG KABUPATEN GARUT",1,0,2812100,4583800
4e2c0d3c-8776-452c-bd9f-b1f0f230d1fa,Pemerintah Kab. Garut,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,PEMERINTAH KABUPATEN GARUT | KECAMATAN TAROGONG KALER KABUPATEN GARUT | KELURAHAN PANANJUNG KECAMATAN TAROGONG KALER KABUPATEN GARUT | SEKRETARIAT KELURAHAN PANANJUNG KECAMATAN TAROGONG KALER KABUPATEN GARUT,1,0,2812100,4583800
5173a950-8ee6-45aa-8b20-c96a40176685,Pemerintah Kab. Garut,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,"PEMERINTAH KABUPATEN GARUT | KECAMATAN KARANGPAWITAN KABUPATEN GARUT | SEKRETARIAT KECAMATAN KARANGPAWITAN KABUPATEN GARUT | SUBBAGIAN UMUM, PERENCANAAN, EVALUASI DAN PELAPORAN KECAMATAN KARANGPAWITAN KABUPATEN GARUT",1,0,2812100,4583800
53ce4896-c095-4e7b-806f-e60daf277ac9,Pemerintah Kab. Garut,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,"PEMERINTAH KABUPATEN GARUT | KECAMATAN PAMEUNGPEUK KABUPATEN GARUT | SEKRETARIAT KECAMATAN PAMEUNGPEUK KABUPATEN GARUT | SUBBAGIAN UMUM, PERENCANAAN, EVALUASI DAN PELAPORAN KECAMATAN PAMEUNGPEUK KABUPATEN GARUT",1,0,2812100,4583800
54749383-ada8-4a08-b3f0-c57fbfbb5af6,Pemerintah Kab. Garut,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,"PEMERINTAH KABUPATEN GARUT | KECAMATAN PAKENJENG KABUPATEN GARUT | SEKRETARIAT KECAMATAN PAKENJENG KABUPATEN GARUT | SUBBAGIAN UMUM, PERENCANAAN, EVALUASI DAN PELAPORAN KECAMATAN PAKENJENG KABUPATEN GARUT",1,0,2812100,4583800
54e25032-c81e-4754-bb1c-3aff89442a5c,Pemerintah Kab. Garut,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,"PEMERINTAH KABUPATEN GARUT | KECAMATAN CISOMPET KABUPATEN GARUT | SEKRETARIAT KECAMATAN CISOMPET KABUPATEN GARUT | SUBBAGIAN UMUM, EVALUASI DAN PELAPORAN KECAMATAN CISOMPET KABUPATEN GARUT",1,0,2812100,4583800
5c58ebe8-16ac-4039-8ed0-4ec557be9a3b,Pemerintah Kab. Garut,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,"PEMERINTAH KABUPATEN GARUT | KECAMATAN PAMULIHAN KABUPATEN GARUT | SEKRETARIAT KECAMATAN PAMULIHAN KABUPATEN GARUT | SUBBAGIAN UMUM, EVALUASI DAN PELAPORAN KECAMATAN PAMULIHAN KABUPATEN GARUT",1,0,2812100,4583800
62a24104-ee97-40c6-9382-03442729bbd1,Pemerintah Kab. Garut,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,PEMERINTAH KABUPATEN GARUT | KECAMATAN GARUT KOTA KABUPATEN GARUT | KELURAHAN REGOL KECAMATAN GARUT KOTA KABUPATEN GARUT | SEKRETARIAT KELURAHAN REGOL KECAMATAN GARUT KOTA KABUPATEN GARUT,1,0,2812100,4583800
6624f1ee-a1c9-430a-8dc3-bf4e76a4f253,Pemerintah Kab. Garut,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,PEMERINTAH KABUPATEN GARUT | KECAMATAN GARUT KOTA KABUPATEN GARUT | KELURAHAN PAMINGGIR KECAMATAN GARUT KOTA KABUPATEN GARUT | SEKRETARIAT KELURAHAN PAMINGGIR KECAMATAN GARUT KOTA KABUPATEN GARUT,1,0,2812100,4583800
6b72d26a-2087-47a2-96ae-7767e1b3a628,Pemerintah Kab. Garut,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,"PEMERINTAH KABUPATEN GARUT | KECAMATAN KERSAMANAH KABUPATEN GARUT | SEKRETARIAT KECAMATAN KERSAMANAH KABUPATEN GARUT | SUBBAGIAN UMUM, PERENCANAAN, EVALUASI DAN PELAPORAN KECAMATAN KERSAMANAH KABUPATEN GARUT",1,0,2812100,4583800
0480b1d7-7ef5-4f2c-b74c-6c135277266b,Pemerintah Kab. Gresik,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kabupaten Gresik | Dinas Kesehatan | Puskesmas Balongpanggang di Kecamatan Balongpanggang,1,0,2780000,3400000
0c4edd4d-fafc-40ab-a0ff-f0afda5cd2f0,Pemerintah Kab. Gresik,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kabupaten Gresik | Dinas Kesehatan | Puskesmas Kepatihan di Kecamatan Menganti,1,0,2780000,3400000
10d73748-facc-429e-9242-cc040b8734ed,Pemerintah Kab. Gresik,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kabupaten Gresik | Dinas Penanaman Modal dan Pelayanan Terpadu Satu Pintu | Sekretariat Dinas Penanaman Modal dan Pelayanan Terpadu Satu Pintu,4,0,2780000,3400000
1293d2b3-26cc-4eed-8d99-8e0a8aee53b4,Pemerintah Kab. Gresik,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kabupaten Gresik | Dinas Kesehatan | RSUD Umar Mas'ud Bawean | Sub Bagian TU RSUD Umar Mas'ud,1,0,2780000,3400000
14b26ae8-376d-471f-b5f8-594095f9f885,Pemerintah Kab. Gresik,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kabupaten Gresik | Dinas Kesehatan | Puskesmas Metatu di Kecamatan Benjeng,1,0,2780000,3400000
